AQI_Value,CO_Value,Ozone_Value,NO2_Value,PM25_Value,SO2,AQI_Category,CO_Category_Good,CO_Category_Moderate,Ozone_Category_Good,Ozone_Category_Moderate,Ozone_Category_Unhealthy,Ozone_Category_Unhealthy for Sensitive Groups,Ozone_Category_Very Unhealthy,NO2_Category_Good,NO2_Category_Moderate,PM25_Category_L0,PM25_Category_L1,PM25_Category_L2,PM25_Category_L3,PM25_Category_L4,PM25_Category_L5
-0.1096622765641724,0.0,-0.2686490992870314,-0.2811292196476039,-0.0168236003152434,-1.1307175059406522,4,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
-0.6490226337450856,0.0,0.98244718991222,0.3027162608553311,-0.976221536695384,-0.1232459825524893,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
1.1848025806700189,0.0,-0.0005570373157632,2.638098182867071,1.079631184119203,0.6150688011347053,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0.0521458305901014,0.0,-0.0005570373157632,0.886561741358266,0.1202332477390623,-0.3524518604706604,2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-1.4580631695164552,0.0,-0.8048332232295677,-0.8649747001505389,-1.1589640007677915,-1.788567351280099,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.1096622765641724,0.0,0.1781710039984154,-0.2811292196476039,-0.0168236003152434,0.6355906947824445,3,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
-1.6198712766707293,0.0,-0.626105181915389,-0.8649747001505389,-1.5244489289126073,-0.4069540664564519,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0.3757620448986493,0.0,-0.7154692025724784,2.054252702364136,0.394346943847674,0.2492892959116648,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.7029586694631769,0.0,0.1781710039984154,3.221943663370006,-0.5193653765143647,1.6099903920898009,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0.4296980806167406,0.0,0.3568990453125942,2.054252702364136,0.4400325598657759,-2.2306097629872017,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0.4296980806167406,0.0,-0.8941972438866571,-0.2811292196476039,0.4400325598657759,0.6674310974728328,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.8108307408993596,0.0,0.7143551279409518,0.886561741358266,-1.4787633128945052,1.0182587436676993,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-1.7277433481069118,0.0,-1.6984734298004616,-0.8649747001505389,-1.3873920808583011,0.0039008944652418,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.9726388480536334,0.0,-1.5197453884862828,-0.2811292196476039,-0.7477934566048744,1.2255226937388626,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.1096622765641724,0.0,0.0888069833413261,2.054252702364136,-0.0168236003152434,0.1949434406695805,3,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1.0769305092338364,0.0,1.0718112105693094,-0.8649747001505389,0.9882599520829992,-0.1770761466159401,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.1096622765641724,0.0,0.0888069833413261,2.054252702364136,-0.0168236003152434,2.3662439930103467,3,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
-1.1883829909259986,0.0,0.0888069833413261,0.3027162608553311,-1.021907152713486,-0.4016690209378403,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0.0521458305901014,0.0,-0.2686490992870314,1.4704072218612012,0.1202332477390623,-0.7603559856643514,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.8647667766174508,0.0,0.6249911072838624,-0.8649747001505389,-0.7477934566048744,-0.5155300539752102,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.1096622765641724,0.0,0.6249911072838624,-0.2811292196476039,-0.0168236003152434,1.1075297799109858,4,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0.160017902026284,0.0,1.4292672931976669,-0.8649747001505389,0.2116044797752662,0.2539434063284365,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-1.080510919489816,0.0,-0.2686490992870314,0.3027162608553311,-0.8391646886410782,0.4670286460188743,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.1096622765641724,0.0,0.98244718991222,-0.2811292196476039,-0.0168236003152434,1.056173840515409,3,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1.2926746521062016,0.0,0.1781710039984154,-0.8649747001505389,1.171002416155407,-1.1005276702122548,2,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
0.4296980806167406,0.0,1.1611752312263988,-0.8649747001505389,0.4400325598657759,-1.8364300610230992,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0.9690584377976538,0.0,1.4292672931976669,-0.8649747001505389,0.8968887200467952,0.9846410299546,2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1.5084187949785668,0.0,0.1781710039984154,-0.2811292196476039,1.3537448802278145,1.0101034559503348,2,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
1.1308665449519275,0.0,0.8037191485980412,0.3027162608553311,1.033945568101101,0.0184543677013016,2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-1.1344469552079075,0.0,0.1781710039984154,-0.2811292196476039,-0.8848503046591801,-2.737609541036548,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.1096622765641724,0.0,0.98244718991222,-0.8649747001505389,-0.0168236003152434,0.5122384702241246,4,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
-1.1883829909259986,0.0,0.0888069833413261,-0.8649747001505389,-1.7071913929850149,-0.1705486464566087,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.7568947051812682,0.0,-0.8048332232295677,-0.8649747001505389,-0.5650509925324666,-0.6861191347715901,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.1096622765641724,0.0,0.1781710039984154,3.221943663370006,-0.0168236003152434,1.0210699709133926,4,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
-0.1096622765641724,0.0,0.1781710039984154,-0.2811292196476039,-0.0168236003152434,-1.0022580083671118,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0.3757620448986493,0.0,1.6079953345118456,-0.8649747001505389,0.394346943847674,-0.2130949380058975,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.7568947051812682,0.0,0.0888069833413261,-0.2811292196476039,-0.5650509925324666,-0.0436273299661488,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.5950865980269943,0.0,1.0718112105693094,0.886561741358266,-0.8391646886410782,-0.0044801301247302,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
2.9107557236489408,0.0,0.7143551279409518,-0.8649747001505389,2.541570896698465,0.1764796636795056,4,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0.4296980806167406,0.0,0.0888069833413261,2.638098182867071,0.4400325598657759,-0.7282240778835328,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0.2678899734624667,0.0,-0.4473771406012102,0.886561741358266,0.3029757118114701,-0.2482442353773791,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.1096622765641724,0.0,-0.8048332232295677,-0.8649747001505389,-0.0168236003152434,-1.247181022362685,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.9726388480536334,0.0,0.1781710039984154,-0.2811292196476039,-0.7477934566048744,-0.5415782462556078,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-1.080510919489816,0.0,0.2675350246555049,0.3027162608553311,-1.11327838474969,-1.4508685960527643,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
1.1848025806700189,0.0,-0.4473771406012102,-0.8649747001505389,1.079631184119203,0.0857455999314551,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.9187028123355422,0.0,0.2675350246555049,-0.2811292196476039,-0.7021078405867724,0.0901148567773542,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.1096622765641724,0.0,-0.8941972438866571,-0.2811292196476039,-0.0168236003152434,-0.0061160740939742,3,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
-1.0265748837717248,0.0,0.2675350246555049,0.886561741358266,-0.7934790726229763,-0.7448624566453383,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-1.1344469552079075,0.0,0.1781710039984154,-0.2811292196476039,-1.021907152713486,1.530239182295862,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-1.080510919489816,0.0,0.2675350246555049,-0.2811292196476039,-1.021907152713486,0.8949819660107249,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0.3757620448986493,0.0,0.8930831692551305,-0.2811292196476039,0.394346943847674,-0.2684353143524286,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.1096622765641724,0.0,1.0718112105693094,-0.2811292196476039,-0.0168236003152434,0.1409401240380932,3,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0.4836341163348319,0.0,0.8037191485980412,-0.8649747001505389,0.4857181758838778,-0.2998775376704379,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.8108307408993596,0.0,0.1781710039984154,-0.8649747001505389,-1.5701345449307091,-0.9243657914668396,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
2.2635232950318454,0.0,-0.3580131199441208,0.886561741358266,1.9933435044812415,0.3152979466372962,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
2.425331402186119,0.0,-1.1622893058579251,-0.2811292196476039,2.1304003525355477,0.9709768195765144,2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-1.4580631695164552,0.0,-0.3580131199441208,-0.8649747001505389,-1.889933857057423,0.3741255145174019,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
2.1017151878775717,0.0,1.6079953345118456,0.886561741358266,1.856286656426936,-0.3623761805490477,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.9187028123355422,0.0,0.535627086626773,-0.8649747001505389,-1.2046496167858938,-1.0431430420916186,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0.2678899734624667,0.0,0.2675350246555049,-0.8649747001505389,0.3029757118114701,0.547816370151362,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.0017902051279898,0.0,-0.626105181915389,-0.2811292196476039,0.0745476317209604,0.5266979025737641,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1.1848025806700189,0.0,0.1781710039984154,-0.8649747001505389,1.079631184119203,0.5684215032895515,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0.5375701520529232,0.0,-1.4303813678291937,2.638098182867071,0.5314037919019797,0.8554618459717408,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.0017902051279898,0.0,-1.4303813678291937,-0.2811292196476039,0.0745476317209604,0.726118792840845,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.8108307408993596,0.0,0.3568990453125942,-0.8649747001505389,-0.6107366085505685,0.2631879416938953,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-1.404127133798364,0.0,-0.2686490992870314,1.4704072218612012,-1.11327838474969,-1.0927447566663642,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.1096622765641724,0.0,0.1781710039984154,-0.2811292196476039,-0.0168236003152434,-1.3287133954363743,3,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
-0.541150562308903,0.0,0.8037191485980412,0.886561741358266,-0.3823085284600589,-0.5478474805651969,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.9187028123355422,0.0,0.535627086626773,0.3027162608553311,-1.11327838474969,-0.911148515552683,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0.7533142949252885,0.0,-0.0899210579728526,-0.2811292196476039,0.7141462559743875,0.5531611055394039,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0.4296980806167406,0.0,-1.341017347172104,-0.2811292196476039,0.4400325598657759,0.1876415792350886,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0.9151224020795624,0.0,0.535627086626773,0.3027162608553311,0.8512031040286933,0.9483023035985316,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0.1060818663081927,0.0,-0.0005570373157632,2.054252702364136,0.1659188637571643,-1.1784701701397502,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-1.6738073123888206,0.0,-0.7154692025724784,-0.8649747001505389,-1.5701345449307091,-1.855928771102344,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.0557262408460811,0.0,-2.1452935330859084,1.4704072218612012,0.0288620157028585,0.9853573665836792,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.7568947051812682,0.0,0.8037191485980412,-0.2811292196476039,-0.930535920677282,-1.276086016124467,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0.9690584377976538,0.0,-0.2686490992870314,-0.8649747001505389,0.8968887200467952,0.6645216466558724,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1.9938431164413888,0.0,0.1781710039984154,-0.8649747001505389,1.764915424390732,0.9785028247216482,2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
-0.1096622765641724,0.0,0.8930831692551305,-0.8649747001505389,-0.0168236003152434,0.3367053610285712,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.5950865980269943,0.0,-1.072925285200836,-0.8649747001505389,-0.4279941444781608,-1.0077259484106926,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0.1060818663081927,0.0,-0.4473771406012102,-0.2811292196476039,0.1659188637571643,0.8927909656234218,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.1096622765641724,0.0,0.2675350246555049,-0.8649747001505389,-0.0168236003152434,-0.7412794086300022,3,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
-0.541150562308903,0.0,1.1611752312263988,-0.2811292196476039,-0.7021078405867724,-0.110117456188217,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.1096622765641724,0.0,0.1781710039984154,-0.2811292196476039,-0.0168236003152434,-0.0061160740939742,3,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
0.3757620448986493,0.0,0.1781710039984154,-0.2811292196476039,0.394346943847674,-0.0582691285859016,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.6490226337450856,0.0,0.535627086626773,-0.2811292196476039,-0.4736797604962627,-1.141566689543846,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
1.4544827592604754,0.0,1.3399032725405775,1.4704072218612012,1.3080592642097126,-1.0462929320609842,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0.5915061877710146,0.0,1.0718112105693094,-0.8649747001505389,0.5770894079200817,-0.3660727658631213,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1.4544827592604754,0.0,1.0718112105693094,-0.2811292196476039,1.3080592642097126,2.331010866573032,2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-1.4580631695164552,0.0,-0.626105181915389,0.886561741358266,-1.1589640007677915,0.0691776403736666,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.1635983122822638,0.0,1.7867233758260244,0.886561741358266,-1.2960208488220977,-0.0944707594295274,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
1.2387386163881102,0.0,-0.2686490992870314,0.886561741358266,1.1253168001373048,-0.727404458935018,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0.321826009180558,0.0,-0.5367411612582996,-0.8649747001505389,0.348661327829572,-1.1209341123453231,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-1.5119992052345466,0.0,-0.626105181915389,1.4704072218612012,-1.2046496167858938,0.0749160551057503,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.1096622765641724,0.0,-1.5197453884862828,-0.8649747001505389,-0.0168236003152434,-0.5103222393165807,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-1.1883829909259986,0.0,0.0888069833413261,0.3027162608553311,-1.3417064648401995,0.129006182464862,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
1.2387386163881102,0.0,0.1781710039984154,-0.8649747001505389,1.1253168001373048,-1.2088218559304322,2,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
0.2139539377443753,0.0,-0.2686490992870314,-0.8649747001505389,0.2572900957933681,1.2450668208467153,2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1.4544827592604754,0.0,0.6249911072838624,-0.2811292196476039,1.3080592642097126,0.9563146658617814,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-1.24231902664409,0.0,-0.0005570373157632,0.3027162608553311,-1.11327838474969,-1.282761591685719,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
1.9938431164413888,0.0,-0.0005570373157632,-0.2811292196476039,1.764915424390732,-0.4673855478997014,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
2.964691759367032,0.0,-1.5197453884862828,-0.2811292196476039,2.587256512716567,-0.1779974021893718,4,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0.2678899734624667,0.0,-0.0005570373157632,-0.2811292196476039,0.3029757118114701,0.213534750489826,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.3254064194365377,0.0,1.0718112105693094,-0.2811292196476039,-0.1995660643876511,0.2195854474253398,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-2.05135956241546,0.0,-1.5197453884862828,-0.2811292196476039,-1.661505776966913,-0.7939235550049213,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0.5915061877710146,0.0,-0.5367411612582996,-0.2811292196476039,0.5770894079200817,-0.1953872966196456,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
2.587139509340393,0.0,0.2675350246555049,0.3027162608553311,2.267457200589853,-0.8447818105608805,4,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0.4296980806167406,0.0,0.1781710039984154,0.886561741358266,0.2116044797752662,2.125377170941729,2,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
-0.7029586694631769,0.0,-0.4473771406012102,0.3027162608553311,-0.5193653765143647,-0.1663032910549093,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.1096622765641724,0.0,-0.4473771406012102,0.3027162608553311,-0.0168236003152434,0.8463615540611453,3,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0.2678899734624667,0.0,1.5186313138547562,-0.8649747001505389,0.3029757118114701,1.6744832327884698,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-1.4580631695164552,0.0,-1.2516533265150147,-0.2811292196476039,-1.1589640007677915,0.7006442576033837,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0.6993782592071972,0.0,-2.324021574400087,2.054252702364136,0.6684606399562856,-2.312309164583073,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0.5375701520529232,0.0,-0.179285078629942,-0.2811292196476039,0.5314037919019797,-0.5154181205792951,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.1096622765641724,0.0,-1.341017347172104,0.886561741358266,-0.0168236003152434,-0.2479010653997024,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.3254064194365377,0.0,0.1781710039984154,-0.2811292196476039,-0.1995660643876511,0.6100193254499828,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.1096622765641724,0.0,0.1781710039984154,-0.2811292196476039,-0.0168236003152434,-0.0298811814988553,3,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
-0.1096622765641724,0.0,1.4292672931976669,-0.8649747001505389,-0.0168236003152434,-0.0138681170509888,5,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
-0.4872145265908116,0.0,1.250539251883488,-0.8649747001505389,-1.661505776966913,-0.3086203580551546,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0.3757620448986493,0.0,0.4462630659696836,0.3027162608553311,0.394346943847674,0.104640496548207,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.4872145265908116,0.0,-1.2516533265150147,1.4704072218612012,-0.3366229124419569,0.9511998803008808,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-1.24231902664409,0.0,-0.8941972438866571,-0.2811292196476039,-0.976221536695384,1.6000073654185822,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.1096622765641724,0.0,-1.341017347172104,1.4704072218612012,-0.0168236003152434,1.0193285323988306,3,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
-0.4332784908727203,0.0,0.4462630659696836,-0.8649747001505389,-0.290937296423855,1.5696740302837509,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.1096622765641724,0.0,-1.6091094091433722,-0.2811292196476039,-0.0168236003152434,1.3871927373137465,3,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
-0.2175343480003551,0.0,-0.7154692025724784,-0.2811292196476039,-0.1081948323514472,-0.0638900567039217,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.0017902051279898,0.0,-0.0005570373157632,-0.2811292196476039,0.0745476317209604,-0.8249069021746372,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
-1.5119992052345466,0.0,-0.4473771406012102,-0.8649747001505389,-1.8442482410393208,-0.5668418328271116,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-1.404127133798364,0.0,-0.2686490992870314,1.4704072218612012,-1.4330776968764034,0.5930823912994774,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.4332784908727203,0.0,1.3399032725405775,-0.2811292196476039,-1.2960208488220977,-1.0390588294179743,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.1096622765641724,0.0,1.8760873964831135,0.886561741358266,-0.0168236003152434,0.478759473892814,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
-0.0557262408460811,0.0,1.5186313138547562,0.886561741358266,0.0288620157028585,-0.8117555735576758,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
